,annual_salary,suspect_id
9033,23580,3333407
9034,80784,3214743
9035,25356,3045325
9036,53472,3070205
9037,67380,3027064
9038,52728,3527694
9039,118968,3976180
9040,92328,3095285
9041,98448,3645407
9042,28116,3450664
9043,40788,3224645
9044,51648,3037048
9045,81420,3767986
9046,98088,3193058
9047,19452,3479080
9048,91860,3279282
9049,102444,3535704
9050,61368,3247798
9051,85836,3451943
9052,100212,3707128
9053,26868,3548227
9054,113604,3945713
9055,90216,3190125
9056,58680,3603317
9057,42204,3397238
9058,82824,3087855
9059,37164,3469090
9060,33204,3990710
9061,115836,3610329
9062,107364,3006854
9063,86280,3256006
9064,85236,3316174
9065,103260,3450154
9066,52800,3347032
9067,36852,3656306
9068,42420,3053947
9069,20292,3033050
9070,32496,3085720
9071,117804,3059320
9072,25752,3257268
9073,48804,3872460
9074,32196,3344425
9075,35952,3134339
9076,19656,3041163
9077,73956,3005262
9078,56760,3318073
9079,100836,3796491
9080,48192,3020249
9081,74520,3618250
9082,57420,3492906
9083,69828,3067424
9084,52008,3243178
9085,85836,3081555
9086,93912,3775749
9087,105456,3694370
9088,57984,3570244
9089,19356,3883764
9090,63984,3591662
9091,93312,3859969
9092,116052,3938870
9093,49008,3851597
9094,116472,3508434
9095,107760,3857735
9096,32916,3362423
9097,77640,3835594
9098,76464,3707953
9099,63072,3615713
9100,48516,3967687
9101,34644,3224658
9102,101940,3589248
9103,63672,3529255
9104,82200,3846240
9105,74964,3133688
9106,35412,3787464
9107,61980,3450767
9108,54660,3728338
9109,52152,3884544
9110,70800,3149527
9111,62676,3701534
9112,102240,3673794
9113,34212,3414256
9114,84648,3637552
9115,36816,3476966
9116,42528,3911948
9117,71088,3489368
9118,55764,3302375
9119,119556,3064424
9120,79452,3528863
9121,74532,3289210
9122,52584,3472352
9123,41760,3154991
9124,92736,3169098
9125,97176,3814698
9126,74376,3429886
9127,100548,3605061
9128,58824,3938472
9129,56748,3635406
9130,99108,3357393
9131,116916,3160942
9132,37380,3516178
9133,57924,3656702
9134,57072,3374620
9135,54192,3801185
9136,85656,3452601
9137,112680,3068821
9138,31368,3147896
9139,98076,3204887
9140,67584,3773511
9141,114492,3568300
9142,25524,3037484
9143,41376,3725912
9144,60444,3038142
9145,59916,3710653
9146,45936,3535005
9147,44748,3701275
9148,80532,3026468
9149,68616,3937944
9150,29808,3371979
9151,106812,3587632
9152,93288,3116229
9153,47448,3546451
9154,55368,3473064
9155,54456,3315773
9156,119616,3939315
9157,91236,3434634
9158,37008,3030176
9159,44352,3313968
9160,42384,3356737
9161,93924,3275520
9162,81804,3319419
9163,40572,3024672
9164,95916,3698103
9165,44460,3554737
9166,48912,3908785
9167,56016,3835970
9168,95520,3035828
9169,95844,3419780
9170,22116,3302039
9171,67056,3391188
9172,62928,3041687
9173,68916,3227202
9174,77688,3301637
9175,101244,3640826
9176,82452,3764106
9177,96060,3560926
9178,115692,3900674
9179,30612,3039509
9180,70488,3810494
9181,89496,3329329
9182,83784,3698786
9183,118068,3404183
9184,37272,3209809
9185,18888,3709342
9186,57060,3667921
9187,76908,3490225
9188,36600,3575119
9189,59952,3384935
9190,51576,3680733
9191,30588,3337341
9192,22476,3346154
9193,96216,3955268
9194,38856,3344776
9195,34020,3954356
9196,21468,3336727
9197,109548,3490524
9198,34632,3769047
9199,64764,3744103
9200,76416,3431957
9201,88356,3941291
9202,40992,3530814
9203,118536,3895266
9204,37176,3075967
9205,43020,3587429
9206,97044,3490971
9207,84852,3480298
9208,97848,3008699
9209,54132,3433154
9210,89988,3346655
9211,58200,3413970
9212,32268,3737448
9213,64980,3508410
9214,51720,3261308
9215,31812,3608093
9216,83616,3435320
9217,27276,3666188
9218,70344,3845749
9219,37056,3164720
9220,96732,3916607
9221,72528,3348797
9222,77412,3420749
9223,74256,3775300
9224,116616,3730737
9225,80340,3633813
9226,117168,3219107
9227,34608,3964935
9228,33564,3883552
9229,34224,3487120
9230,21864,3268197
9231,21432,3668103
9232,31644,3996738
9233,102156,3112758
9234,21612,3865524
9235,116136,3842151
9236,50472,3096990
9237,55932,3587479
9238,97020,3735580
9239,110568,3180754
9240,99576,3511763
9241,93396,3840108
9242,89640,3782205
9243,94956,3872482
9244,24108,3325531
9245,76836,3847384
9246,40044,3602887
9247,86820,3925578
9248,118776,3369201
9249,33132,3618458
9250,106572,3939423
9251,104712,3147811
9252,112452,3001066
9253,44532,3025648
9254,66576,3172434
9255,106080,3365428
9256,62652,3252417
9257,60264,3588125
9258,33780,3852349
9259,62748,3580766
9260,84192,3024854
9261,49920,3052251
9262,75252,3519313
9263,119964,3401369
9264,75876,3556892
9265,86868,3996321
9266,80112,3805731
9267,107196,3985581
9268,107652,3661575
9269,55932,3482210
9270,116856,3466700
9271,61572,3991935
9272,39972,3890874
9273,45324,3255557
9274,89112,3372494
9275,53340,3134226
9276,88236,3488696
9277,87576,3836943
9278,80604,3228612
9279,40632,3510561
9280,40128,3279461
9281,25872,3881767
9282,64572,3504655
9283,81936,3635331
9284,117564,3128041
9285,91188,3562670
9286,119220,3736855
9287,32328,3638992
9288,57756,3003223
9289,98820,3686503
9290,73284,3005782
9291,73284,3771074
9292,59064,3023487
9293,54816,3013488
9294,55728,3471580
9295,84204,3309021
9296,72936,3421968
9297,112140,3422762
9298,95040,3798338
9299,64128,3804135
9300,111636,3476580
9301,51384,3592908
9302,101544,3660431
9303,86256,3044856
9304,21312,3085626
9305,49824,3713621
9306,59892,3324616
9307,45960,3806884
9308,58716,3301764
9309,50316,3241568
9310,70752,3049679
9311,53592,3512330
9312,80100,3545237
9313,21516,3520650
9314,99072,3242778
9315,113580,3189401
9316,68952,3343767
9317,78564,3389669
9318,87036,3554122
9319,80364,3728235
9320,70836,3915199
9321,24168,3946854
9322,68328,3182249
9323,68028,3343125
9324,52404,3899891
9325,105168,3874771
9326,21156,3352392
9327,86976,3777898
9328,79800,3497400
9329,80040,3521588
9330,57264,3457614
9331,73368,3788244
9332,33300,3537451
9333,105312,3235211
9334,22656,3675689
9335,73524,3266440
9336,39732,3353177
9337,22524,3919757
9338,18744,3873367
9339,100200,3045271
9340,116244,3920838
9341,20064,3374320
9342,80724,3387635
9343,91212,3564558
9344,48168,3771867
9345,43524,3415722
9346,86052,3148557
9347,44832,3279143
9348,71592,3087504
9349,107436,3018414
9350,115200,3162752
9351,102816,3446482
9352,24312,3750579
9353,28476,3794359
9354,63864,3256109
9355,78696,3056038
9356,107532,3823734
9357,77172,3811677
9358,112536,3849759
9359,91116,3177927
9360,116496,3966630
9361,27024,3505483
9362,47256,3839706
9363,99804,3716463
9364,50796,3619504
9365,90624,3815562
9366,24444,3083833
9367,69084,3264447
9368,91200,3818344
9369,76584,3373055
9370,81036,3341460
9371,103656,3892566
9372,74784,3461376
9373,103800,3758751
9374,97248,3523031
9375,110496,3664385
9376,86688,3583161
9377,34812,3169480
9378,35184,3825876
9379,62280,3837549
9380,108264,3700372
9381,58452,3889015
9382,118284,3254076
9383,39816,3198812
9384,52416,3016695
9385,47880,3712714
9386,64848,3542085
9387,48900,3288057
9388,71232,3283403
9389,19032,3445505
9390,86076,3409867
9391,45960,3704540
9392,115020,3530859
9393,72372,3874826
9394,44628,3264734
9395,108612,3934437
9396,93024,3369216
9397,92592,3286186
9398,93960,3817421
9399,75828,3330419
9400,33108,3397439
9401,110928,3715910
9402,114420,3403792
9403,43704,3192202
9404,64224,3984932
9405,36168,3517901
9406,70164,3901479
9407,44388,3361769
9408,78684,3004085
9409,43248,3988204
9410,81876,3299886
9411,102912,3438542
9412,119592,3709546
9413,81216,3217619
9414,44940,3279732
9415,111540,3109813
9416,40260,3896433
9417,24588,3601297
9418,49236,3533917
9419,79560,3039423
9420,23244,3630065
9421,34260,3438641
9422,38076,3383664
9423,56880,3459456
9424,96012,3068740
9425,96576,3528948
9426,97812,3473635
9427,49056,3220115
9428,51000,3084651
9429,86136,3137404
9430,109692,3525075
9431,84828,3019798
9432,45504,3296840
9433,55248,3247740
9434,58980,3382514
9435,23628,3379707
9436,60900,3498318
9437,93504,3321546
9438,47052,3184729
9439,84648,3461975
9440,18624,3465599
9441,102612,3923381
9442,29220,3143014
9443,24288,3574621
9444,56328,3713059
9445,105576,3483392
9446,113676,3572960
9447,106080,3282239
9448,61704,3722986
9449,43752,3581331
9450,51024,3370986
9451,32640,3683822
9452,22500,3499314
9453,47520,3310523
9454,112032,3986396
9455,32664,3757595
9456,94548,3179974
9457,55836,3390854
9458,18924,3125968
9459,77016,3750825
9460,104040,3336218
9461,83484,3744468
9462,30504,3258128
9463,105216,3614515
9464,53616,3212232
9465,65016,3411898
9466,28848,3538952
9467,25824,3465911
9468,110268,3419477
9469,116832,3113299
9470,76548,3665594
9471,77592,3879693
9472,116616,3950640
9473,52836,3439345
9474,100944,3114405
9475,79092,3716451
9476,56796,3759113
9477,78564,3862968
9478,111408,3247271
9479,74844,3694012
9480,100128,3699318
9481,90684,3367321
9482,99984,3833094
9483,99228,3336666
9484,34320,3955923
9485,68736,3440637
9486,109860,3653514
9487,70728,3748158
9488,59052,3803035
9489,72768,3392474
9490,90528,3097922
9491,114888,3658201
9492,19944,3940117
9493,103992,3246834
9494,108888,3872223
9495,84336,3686846
9496,65652,3918284
9497,115512,3468290
9498,43344,3779239
9499,109260,3389699
9500,64920,3214788
9501,101448,3679276
9502,108732,3090628
9503,19332,3202538
9504,107856,3366351
9505,81180,3212351
9506,34284,3998340
9507,52428,3505386
9508,103308,3120594
9509,102324,3050270
9510,109440,3950360
9511,56388,3652916
9512,91776,3802425
9513,29640,3576661
9514,55368,3904282
9515,78096,3704145
9516,99504,3369904
9517,33036,3444336
9518,54960,3457612
9519,24516,3429488
9520,118932,3241154
9521,28500,3804952
9522,44940,3305700
9523,86604,3874392
9524,51288,3338411
9525,108588,3215974
9526,114456,3313214
9527,53280,3377799
9528,19440,3641456
9529,21444,3391736
9530,78516,3686613
9531,90324,3684615
9532,105816,3200769
9533,85428,3889488
9534,113460,3878646
9535,35364,3407175
9536,117756,3261528
9537,71316,3200589
9538,19500,3749122
9539,103212,3521404
9540,23208,3626462
9541,104544,3835486
9542,69120,3650257
9543,83088,3723549
9544,59448,3826979
9545,90972,3609922
9546,61428,3450968
9547,108408,3898726
9548,65532,3151660
9549,47820,3306065
9550,109044,3083666
9551,100224,3799965
9552,85548,3294795
9553,87024,3829401
9554,118896,3643972
9555,48072,3759075
9556,116988,3949143
9557,33420,3955780
9558,89820,3290504
9559,80004,3446666
9560,83148,3680103
9561,94200,3287987
9562,111360,3080885
9563,52980,3679354
9564,98796,3539860
9565,107388,3949215
9566,25224,3768156
9567,32040,3161931
9568,96300,3650567
9569,47880,3533165
9570,95988,3363634
9571,30780,3272368
9572,43188,3050088
9573,45852,3502689
9574,85056,3008170
9575,40464,3973836
9576,100596,3657144
9577,89736,3055897
9578,103188,3943369
9579,52020,3958455
9580,33456,3426753
9581,90756,3232660
9582,117072,3996354
9583,103080,3321063
9584,59676,3129129
9585,61320,3499947
9586,53760,3642440
9587,88776,3408231
9588,51396,3163700
9589,19296,3526124
9590,98820,3623878
9591,43608,3579973
9592,18132,3915880
9593,49680,3129133
9594,65136,3095877
9595,108864,3592629
9596,104760,3983702
9597,56820,3526406
9598,26856,3979591
9599,29880,3525472
9600,115164,3904614
9601,39732,3098088
9602,93156,3495930
9603,58992,3368742
9604,116064,3895768
9605,61968,3573038
9606,36312,3665675
9607,93660,3578036
9608,58164,3273744
9609,99300,3027069
9610,33660,3388596
9611,47964,3820777
9612,78204,3885459
9613,100728,3962518
9614,104388,3168121
9615,66432,3069430
9616,82020,3788514
9617,44568,3900000
9618,115488,3409290
9619,33276,3378125
9620,87576,3687587
9621,62616,3542906
9622,22800,3458066
9623,45600,3258166
9624,88692,3188085
9625,75744,3401708
9626,62376,3023741
9627,35796,3680874
9628,65388,3944807
9629,44616,3253014
9630,53568,3464976
9631,108036,3204651
9632,102360,3434285
9633,116616,3776293
9634,49008,3485505
9635,84144,3723366
9636,93612,3622953
9637,84468,3383241
9638,40812,3416911
9639,26364,3888069
9640,106356,3629133
9641,24432,3458094
9642,72264,3742632
9643,25836,3801960
9644,30324,3495221
9645,89916,3140813
9646,23664,3128165
9647,65256,3156801
9648,107100,3547648
9649,71148,3266053
9650,41808,3291002
9651,47052,3949478
9652,47424,3543756
9653,20148,3775067
9654,46152,3773860
9655,47712,3351164
9656,31368,3117321
9657,60948,3182893
9658,69492,3881240
9659,42612,3691816
9660,90096,3232981
9661,110124,3921321
9662,73248,3884687
9663,29256,3103548
9664,85104,3763935
9665,41868,3364547
9666,81900,3704034
9667,91452,3876574
9668,92616,3526876
9669,82020,3391019
9670,94896,3966683
9671,119376,3336003
9672,106224,3171450
9673,99768,3168543
9674,22152,3154891
9675,91308,3405476
9676,42744,3752112
9677,111324,3338849
9678,69336,3103344
9679,75108,3750876
9680,29328,3704486
9681,37080,3841937
9682,73284,3789426
9683,59856,3659380
9684,112968,3945564
9685,64320,3863915
9686,78276,3217846
9687,73668,3885290
9688,89592,3877967
9689,74616,3194090
9690,22716,3913332
9691,58668,3410749
9692,91620,3027979
9693,86676,3279822
9694,65724,3138831
9695,114084,3972095
9696,57540,3488353
9697,38760,3918477
9698,42816,3753968
9699,102600,3218425
9700,30096,3327317
9701,119076,3388134
9702,111780,3873754
9703,44460,3513499
9704,88896,3366196
9705,64860,3502195
9706,42504,3222977
9707,105804,3828142
9708,25176,3671173
9709,54408,3586847
9710,119232,3247384
9711,45468,3432997
9712,114348,3615556
9713,56940,3431657
9714,103632,3263789
9715,102804,3536843
9716,112128,3236081
9717,101028,3275977
9718,36384,3627232
9719,68904,3199370
9720,119868,3237859
9721,74556,3737986
9722,103176,3087493
9723,84216,3577708
9724,50904,3903228
9725,39276,3579673
9726,54612,3314031
9727,67980,3949550
9728,26772,3917062
9729,82788,3384023
9730,64140,3901874
9731,30480,3382303
9732,112680,3403523
9733,25992,3768260
9734,103404,3227590
9735,70992,3478788
9736,95832,3471470
9737,110220,3868537
9738,89028,3456993
9739,104196,3346344
9740,37836,3617318
9741,69228,3265786
9742,36840,3068218
9743,22752,3559586
9744,28368,3904269
9745,27540,3983236
9746,85284,3573304
9747,93108,3923285
9748,90324,3195417
9749,19512,3482720
9750,89124,3123777
9751,93624,3224049
9752,110076,3034352
9753,25296,3082756
9754,85968,3020806
9755,19848,3666935
9756,74148,3451198
9757,119856,3459110
9758,72120,3860507
9759,81696,3943863
9760,37176,3175870
9761,30876,3911303
9762,93084,3620089
9763,89328,3420872
9764,114492,3598868
9765,87264,3859415
9766,114552,3392941
9767,31716,3274483
9768,78264,3128477
9769,75504,3970469
9770,61524,3193178
9771,22824,3097891
9772,108192,3832047
9773,103596,3778619
9774,33588,3014388
9775,96612,3884374
9776,69624,3493232
9777,58008,3000281
9778,34416,3021669
9779,57168,3456927
9780,84648,3684064
9781,31236,3456467
9782,42576,3310503
9783,45360,3311718
9784,113736,3760768
9785,21984,3821320
9786,36336,3090893
9787,102024,3276962
9788,51036,3823130
9789,42228,3201917
9790,70728,3404105
9791,111288,3927618
9792,56004,3238461
9793,61512,3925614
9794,110940,3839568
9795,98172,3367524
9796,101916,3696508
9797,36504,3470877
9798,113976,3862350
9799,26628,3250675
9800,49500,3714756
9801,64860,3835633
9802,82572,3318041
9803,44124,3712256
9804,88932,3970225
9805,55080,3547046
9806,109272,3275163
9807,94224,3529331
9808,72024,3649864
9809,20088,3582573
9810,66540,3818548
9811,27348,3249111
9812,85776,3093696
9813,106836,3242107
9814,36888,3878906
9815,90264,3731621
9816,41232,3837021
9817,32880,3033729
9818,58824,3023449
9819,101460,3334877
9820,71952,3940181
9821,97176,3259334
9822,49188,3273105
9823,74448,3613909
9824,52932,3132359
9825,100740,3958922
9826,95436,3909294
9827,116520,3056620
9828,89040,3127636
9829,119928,3694877
9830,64152,3840879
9831,50556,3389692
9832,115668,3574988
9833,48348,3035695
9834,91260,3216717
9835,51108,3996429
9836,98292,3569992
9837,46008,3900265
9838,116004,3291562
9839,37344,3453931
9840,24228,3603198
9841,93720,3981393
9842,50028,3755650
9843,80904,3146359
9844,89328,3323604
9845,113184,3908355
9846,93876,3809081
9847,82848,3648149
9848,85632,3760569
9849,86988,3323374
9850,94512,3926718
9851,100656,3162964
9852,37308,3410358
9853,86904,3005767
9854,61896,3789094
9855,69156,3582151
9856,74856,3088623
9857,116436,3075579
9858,105192,3636530
9859,100980,3868018
9860,115824,3913984
9861,119892,3398111
9862,106860,3185304
