,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country
25053,61,0,394534,11,2,0,0,2,0,0,6,39
25054,29,4,308136,15,2,3,0,4,0,0,40,39
25055,45,4,194698,15,2,3,0,4,0,0,40,39
25056,18,0,67793,11,4,0,3,4,0,0,60,39
25057,29,2,302422,8,4,11,1,4,0,1564,56,39
25058,27,4,289147,9,4,10,3,4,0,0,40,39
25059,21,4,229826,15,2,7,0,4,0,0,20,39
25060,22,0,154235,15,2,0,5,4,3781,0,35,39
25061,49,5,246739,15,2,3,0,4,0,0,45,39
25062,35,4,188041,15,2,4,0,4,0,0,50,39
25063,47,4,187440,11,2,3,0,4,5178,0,40,39
25064,37,2,105266,15,2,14,0,4,0,0,40,39
25065,37,4,249208,8,2,10,0,4,0,0,48,39
25066,26,4,203492,11,0,3,1,4,0,0,40,39
25067,18,0,71076,11,4,0,3,4,0,0,40,39
25068,55,1,146477,15,2,3,0,4,0,0,45,39
25069,47,4,201699,7,2,12,0,4,5178,0,50,39
25070,59,4,205949,11,5,3,4,0,0,0,40,39
25071,70,4,90245,11,6,1,4,4,0,0,5,39
25072,53,1,177647,11,2,13,0,4,0,0,40,10
25073,39,4,126494,11,0,10,4,4,0,0,40,39
25074,38,4,257735,6,2,6,0,4,0,0,40,39
25075,33,4,1161363,15,5,13,4,4,0,0,50,4
25076,19,0,257343,15,4,0,3,4,0,0,40,39
25077,28,4,221452,11,4,1,1,4,0,0,40,39
25078,74,4,260669,0,0,8,1,4,0,0,1,39
25079,40,4,192344,9,2,1,0,4,0,0,40,39
25080,35,4,80479,8,0,12,1,4,0,0,40,39
25081,35,6,108808,11,0,3,1,4,0,0,50,39
25082,41,4,175674,15,2,12,0,4,0,0,40,39
25083,38,4,272950,15,4,12,1,4,0,0,50,39
25084,29,6,160786,0,2,3,0,4,0,0,35,39
25085,46,6,122206,11,2,4,0,4,0,0,50,39
25086,46,4,121168,11,0,3,1,4,0,0,40,39
25087,40,4,209547,9,2,10,0,4,0,0,60,39
25088,29,1,244473,9,2,4,0,4,7688,0,40,39
25089,39,4,176296,7,2,11,0,2,0,0,60,39
25090,31,4,91666,11,4,4,3,4,0,0,60,39
25091,50,2,191025,12,0,4,1,4,4650,0,70,39
25092,31,7,63704,9,4,10,1,4,0,0,40,39
25093,27,4,31659,15,2,3,0,4,0,0,45,39
25094,27,4,191230,15,4,6,1,2,0,0,25,39
25095,28,4,56340,9,4,10,1,4,0,0,20,39
25096,21,4,221157,11,4,8,3,2,0,0,30,39
25097,57,2,143910,9,0,4,1,4,0,0,40,39
25098,56,2,435836,12,0,10,1,4,0,0,40,39
25099,22,0,61499,11,4,0,1,4,0,0,40,39
25100,48,4,209182,13,5,8,4,4,0,0,40,8
25101,36,5,107218,15,0,12,4,1,0,0,55,39
25102,51,4,55500,2,2,14,0,4,0,0,40,39
25103,39,2,357962,7,4,14,1,4,0,0,48,39
25104,43,4,200355,11,2,14,0,4,0,0,70,39
25105,38,4,320451,12,2,10,0,1,0,0,40,0
25106,51,2,184542,11,2,7,0,4,0,0,40,39
25107,43,7,206927,11,2,10,0,4,0,0,40,39
25108,44,4,54310,12,2,10,0,4,7298,0,40,39
25109,35,4,208165,11,0,4,4,4,0,0,50,39
25110,40,4,146908,11,2,10,0,4,0,1902,40,39
25111,39,4,318416,0,5,8,3,2,0,0,12,39
25112,47,5,207540,5,2,3,0,4,0,0,40,0
25113,23,4,69911,13,4,8,3,4,0,0,15,39
25114,26,4,305304,1,2,7,0,4,0,0,40,39
25115,25,2,295289,11,4,10,3,2,0,0,40,39
25116,29,4,275110,15,5,6,1,2,0,0,42,39
25117,30,4,339773,11,4,7,1,4,0,0,45,39
25118,57,7,399246,9,2,1,0,1,0,1485,40,3
25119,37,5,51264,8,2,12,0,4,0,0,40,39
25120,39,4,49020,9,2,12,0,4,3103,0,48,39
25121,37,4,178100,12,4,4,1,4,0,0,40,39
25122,45,0,215943,11,2,0,0,4,0,0,40,39
25123,21,4,176178,15,4,12,3,4,0,0,16,39
25124,25,7,180884,15,2,1,5,2,0,0,40,39
25125,61,7,130466,11,6,1,4,0,0,0,40,39
25126,59,4,328525,11,2,1,0,4,2414,0,15,39
25127,28,4,142712,11,4,6,3,4,0,0,40,39
25128,24,4,176321,15,4,1,4,4,0,0,40,39
25129,47,4,145041,11,2,7,0,4,0,0,40,5
25130,29,4,95423,11,1,14,0,4,0,0,80,39
25131,49,6,215096,6,0,8,1,4,0,0,20,39
25132,41,2,177599,9,0,10,4,4,0,0,35,39
25133,33,4,123920,15,4,4,1,2,0,0,40,39
25134,20,0,201490,15,4,0,3,4,0,0,40,39
25135,40,4,46990,10,2,10,5,4,0,1977,20,39
25136,32,4,388672,15,0,6,1,4,0,0,16,39
25137,48,4,149210,9,0,12,1,2,0,0,40,39
25138,24,4,134787,15,4,12,3,4,0,0,40,39
25139,50,4,185407,8,2,13,0,4,0,0,38,39
25140,31,7,86143,11,4,11,2,1,0,0,40,39
25141,23,4,41721,8,2,3,0,4,0,0,55,39
25142,35,4,195744,11,2,8,0,4,0,0,40,39
25143,50,2,96062,11,2,11,0,4,0,0,40,39
25144,39,4,215150,6,0,6,1,4,0,0,50,39
25145,52,4,270728,5,2,8,0,4,0,0,48,5
25146,44,4,75012,11,2,5,0,4,0,0,80,39
25147,43,4,206139,9,2,10,0,4,0,0,50,39
25148,39,4,50700,11,2,10,0,4,0,0,40,39
25149,33,4,224258,5,4,5,1,4,0,0,40,26
25150,31,4,240441,12,4,4,1,4,0,1564,40,39
25151,40,6,406811,15,2,10,5,4,0,0,40,39
25152,28,2,34452,14,2,10,0,4,0,0,40,39
25153,19,4,361341,2,4,10,1,1,0,0,25,37
25154,35,4,78247,8,2,3,0,4,0,0,50,39
25155,44,4,106900,9,2,10,0,4,0,0,60,39
25156,40,6,165108,9,2,1,0,4,0,0,40,9
25157,20,4,406641,15,4,1,3,4,0,0,35,39
25158,55,4,171467,11,0,3,4,2,0,0,48,39
25159,30,4,341187,5,5,14,1,4,0,0,35,39
25160,38,4,119177,11,2,12,0,4,0,0,55,39
25161,75,4,104896,11,2,12,0,4,2653,0,20,39
25162,17,4,342752,1,4,8,3,4,0,0,15,39
25163,79,0,76641,12,2,0,0,4,20051,0,40,31
25164,20,4,47541,15,4,12,3,4,0,0,30,39
25165,25,4,233461,7,4,13,1,4,0,0,30,39
25166,27,4,303954,9,2,12,0,4,0,0,45,39
25167,19,4,163015,15,4,12,3,4,0,0,20,39
25168,21,4,75763,15,2,12,5,0,0,0,40,39
25169,19,4,43003,15,4,8,3,4,0,0,20,39
25170,42,4,328239,15,4,8,1,4,0,0,40,39
25171,28,4,130856,0,2,3,0,4,0,0,36,39
25172,47,6,190072,15,2,3,0,4,0,0,40,20
25173,59,4,170148,15,0,8,4,4,0,0,32,39
25174,50,4,104501,11,2,3,0,4,0,0,40,39
25175,48,5,213140,11,2,4,0,4,0,0,80,39
25176,33,2,175509,11,2,11,0,4,0,0,40,39
25177,27,4,173611,7,4,12,1,4,0,0,40,39
25178,45,4,148995,10,4,10,1,4,99999,0,30,39
25179,24,4,64520,5,4,12,3,4,0,0,40,39
25180,31,4,139822,11,2,1,5,4,0,0,40,39
25181,24,4,258700,4,4,5,2,2,0,0,40,26
25182,29,4,34796,11,4,4,1,4,0,0,40,39
25183,24,4,124963,11,4,7,3,4,0,0,30,39
25184,24,4,65743,9,4,1,1,4,0,0,30,39
25185,28,4,161087,15,4,4,1,2,0,0,45,23
25186,63,0,424591,11,2,0,0,4,0,0,40,39
25187,36,1,203836,15,2,6,0,4,0,0,50,39
25188,58,7,110199,5,2,14,0,4,0,0,40,39
25189,51,4,316059,15,0,4,1,4,0,0,36,39
25190,42,4,255667,15,2,3,0,4,0,0,50,39
25191,39,4,193689,15,2,7,0,4,0,0,40,39
25192,26,4,60722,9,4,10,3,1,0,0,40,39
25193,39,4,187847,15,4,3,1,4,0,0,40,39
25194,28,4,233275,9,4,10,1,4,0,0,45,39
25195,51,4,215404,9,2,10,0,0,15024,0,40,39
25196,45,4,201865,9,3,4,4,4,0,0,40,39
25197,45,4,118889,8,2,3,0,4,0,0,40,39
25198,23,7,368739,9,4,10,1,4,0,0,40,39
25199,38,4,123833,15,4,8,1,4,0,1408,40,39
25200,38,4,171344,1,3,14,3,4,0,0,36,26
25201,39,4,153976,15,2,7,0,4,0,0,40,39
25202,52,4,374883,8,4,5,1,4,0,0,50,39
25203,17,4,167658,2,4,12,3,4,0,0,6,39
25204,31,4,348504,9,2,4,0,4,0,0,50,39
25205,22,4,258509,11,4,14,3,2,0,0,24,39
25206,47,7,108890,11,0,1,4,4,1831,0,38,39
25207,28,4,188236,15,4,1,1,4,0,0,40,39
25208,30,0,355571,11,4,0,4,2,0,0,40,39
25209,41,4,425049,11,2,14,0,4,0,0,50,39
25210,29,4,142555,12,4,10,1,2,0,0,42,39
25211,42,6,29320,14,0,10,4,4,0,0,60,39
25212,52,1,207841,15,2,1,0,4,0,0,40,39
25213,35,4,187329,9,4,10,1,4,0,0,40,39
25214,28,4,270973,7,4,1,3,4,0,0,40,39
25215,46,4,197332,12,2,10,0,4,7688,0,46,39
25216,21,0,175166,15,4,0,3,4,2176,0,40,39
25217,45,2,160187,11,3,1,4,2,0,0,40,39
25218,21,4,197918,11,4,14,3,4,0,0,40,39
25219,74,4,192290,0,2,1,0,4,0,0,20,39
25220,29,4,241895,11,2,14,2,4,0,0,40,39
25221,39,2,164515,11,0,1,4,4,0,0,40,39
25222,44,4,147206,15,2,3,0,4,7688,0,45,39
25223,23,5,306868,9,4,5,1,4,0,0,40,39
25224,32,2,169837,7,0,4,1,2,0,0,40,39
25225,61,0,124648,0,0,0,1,4,0,0,40,39
25226,43,4,185057,11,0,4,1,4,0,0,30,39
25227,23,4,240049,13,4,8,1,1,0,0,40,25
25228,18,4,164441,15,4,1,3,4,0,0,38,39
25229,38,4,179314,11,2,6,0,4,0,0,40,39
25230,33,4,319854,9,5,10,1,4,4650,0,35,39
25231,19,5,148955,15,4,8,3,1,0,0,35,35
25232,23,4,32950,15,4,14,1,4,4101,0,40,39
25233,37,4,206699,11,0,13,3,4,0,0,45,39
25234,25,4,385646,11,4,5,3,4,0,0,40,39
25235,36,4,31438,11,0,14,4,4,0,0,43,0
25236,45,4,168598,2,2,1,5,2,3103,0,40,39
25237,32,4,97306,9,4,1,1,4,0,0,48,39
25238,65,0,106910,1,0,0,1,1,0,0,15,39
25239,18,6,29582,1,4,3,3,4,0,0,40,39
25240,25,4,220284,11,4,14,4,4,0,0,40,26
25241,29,4,110226,12,4,12,1,4,0,0,65,0
25242,53,4,240914,15,2,3,0,4,0,0,40,39
25243,33,4,115496,10,2,10,0,4,0,0,60,39
25244,27,4,105817,9,4,3,1,4,0,0,45,39
25245,24,7,330836,11,2,11,0,4,0,0,40,39
25246,54,6,36327,5,2,7,0,4,0,0,50,39
25247,23,4,33423,15,4,12,1,4,0,0,30,39
25248,45,4,75673,8,6,1,1,1,0,0,40,39
25249,36,4,185744,15,2,4,5,4,0,0,35,39
25250,36,4,186035,1,2,3,0,4,5178,0,40,39
25251,44,2,196456,12,4,10,1,4,0,1669,40,39
25252,24,4,111450,11,4,14,4,2,0,0,40,39
25253,39,4,115289,15,0,12,3,4,0,1380,70,39
25254,50,4,74879,11,3,6,4,4,0,0,40,39
25255,38,4,117312,11,2,4,5,4,15024,0,40,39
25256,58,4,272902,9,6,4,4,4,0,0,40,39
25257,44,5,220230,11,2,8,0,2,0,0,48,39
25258,24,4,90934,9,4,12,3,1,0,0,55,39
25259,52,5,234286,11,2,4,0,4,15024,0,40,39
25260,46,4,364548,9,0,12,1,4,8614,0,40,39
25261,50,5,283676,10,2,10,0,4,15024,0,60,39
25262,34,4,195602,7,2,3,0,4,0,0,44,39
25263,40,4,70761,7,4,13,1,2,0,0,40,39
25264,53,4,142717,9,0,1,4,4,0,0,40,39
25265,24,4,124242,11,4,1,3,4,0,0,40,39
25266,58,0,53481,9,2,0,0,4,0,0,70,39
25267,26,4,287797,15,2,3,0,4,0,0,45,39
25268,22,4,188274,7,4,6,3,4,0,0,40,39
25269,36,4,171968,11,2,3,0,4,0,0,40,39
25270,78,0,74795,7,6,0,1,4,0,0,4,39
25271,36,4,218490,9,2,10,0,4,0,0,45,11
25272,43,2,94937,9,2,10,5,4,0,0,28,39
25273,60,4,109511,5,2,6,0,4,0,0,40,39
25274,49,2,269527,12,2,10,0,4,7298,0,40,39
25275,50,5,201689,5,2,3,0,4,0,1977,63,0
25276,34,6,120672,5,4,6,4,2,0,0,10,39
25277,46,4,130779,15,2,1,0,4,0,0,40,39
25278,46,2,441542,9,2,14,0,2,0,0,40,39
25279,69,4,114801,11,2,8,0,4,0,0,20,39
25280,32,4,180284,0,2,3,0,4,0,0,40,39
25281,40,2,27444,9,4,10,1,4,0,0,50,39
25282,61,4,180382,4,2,6,0,4,3411,0,45,39
25283,56,4,143266,15,2,4,0,4,0,0,40,39
25284,47,4,139268,11,2,13,0,4,0,0,40,39
25285,29,4,126208,11,2,7,0,2,0,0,40,39
25286,37,4,186191,11,2,7,0,4,0,0,46,39
25287,51,4,197163,14,4,10,1,4,0,2559,50,39
25288,44,7,193524,12,2,4,0,4,0,1902,40,39
25289,33,4,181388,11,5,8,4,4,0,0,40,39
25290,51,6,124963,14,0,10,1,4,0,0,80,39
25291,24,4,188925,8,2,7,0,4,0,0,40,39
25292,37,6,149230,8,4,8,3,4,0,0,40,39
25293,40,4,388725,15,0,4,1,4,0,0,40,39
25294,34,4,113543,12,4,4,3,4,0,0,40,39
25295,61,0,187636,9,0,0,4,4,0,0,40,39
25296,56,5,267763,11,2,4,0,4,0,0,40,0
25297,69,1,143849,1,6,1,1,4,0,0,20,39
25298,41,6,97277,8,0,8,4,4,0,0,10,39
25299,40,4,199303,11,2,3,0,4,0,0,40,39
25300,57,4,124852,15,4,6,3,2,0,0,40,39
25301,26,4,50053,9,2,4,0,4,0,0,55,39
25302,53,4,97005,11,2,3,0,4,0,0,46,39
25303,90,0,175444,5,5,0,1,4,0,0,15,39
25304,39,4,337898,9,0,4,1,4,0,0,55,39
25305,51,1,124076,9,6,1,1,4,0,0,40,39
25306,56,1,277420,9,2,4,0,4,0,0,40,33
25307,51,4,280278,0,5,1,4,2,0,0,40,39
25308,17,4,241185,2,4,10,3,4,0,0,20,39
25309,42,4,202188,15,0,4,1,4,0,1741,50,39
25310,42,4,198422,15,0,1,3,4,0,0,40,39
25311,29,4,82242,14,4,10,4,4,27828,0,45,11
25312,33,4,178429,9,2,10,0,4,0,0,40,39
25313,47,4,185866,14,2,10,0,4,0,0,60,0
25314,43,4,212847,15,0,7,1,4,0,0,40,39
25315,64,6,219661,14,2,10,0,4,0,0,9,39
25316,40,4,321856,11,0,14,1,4,0,0,60,39
25317,21,4,313873,4,4,6,1,4,0,0,40,26
25318,31,4,144064,15,2,4,0,4,0,0,40,39
25319,60,4,139586,8,6,4,4,1,0,0,40,39
25320,32,4,419691,2,2,12,0,4,0,0,40,39
25321,66,0,212759,9,2,0,0,4,6767,0,20,39
25322,27,4,195562,11,4,3,3,2,0,0,20,39
25323,40,4,205706,11,2,4,5,4,0,0,40,39
25324,27,4,131310,11,2,8,5,4,0,0,40,39
25325,18,4,54440,15,4,8,3,4,0,0,30,39
25326,43,4,200734,11,5,8,1,2,0,0,40,39
25327,52,4,81859,11,2,7,0,4,0,0,48,39
25328,31,4,159589,11,4,8,1,4,0,0,85,39
25329,28,4,300915,11,2,14,0,4,0,0,60,39
25330,44,4,185057,12,4,10,1,4,0,0,35,39
25331,37,6,42044,15,2,5,0,4,0,0,84,39
25332,35,4,166416,9,2,4,0,4,0,0,50,39
25333,42,4,212737,6,5,3,4,2,0,0,40,39
25334,18,4,236069,0,4,8,3,2,0,0,10,39
25335,46,5,216414,12,2,12,0,4,0,1977,60,39
25336,54,1,27432,11,2,1,0,4,0,0,40,39
25337,54,4,145419,11,2,12,0,4,0,1672,50,39
25338,56,4,147202,15,0,1,1,4,0,0,45,11
25339,27,4,29261,15,4,12,4,4,0,0,50,39
25340,26,4,359543,9,4,1,3,4,0,0,40,26
25341,41,2,227644,15,2,3,0,4,0,0,40,39
25342,41,4,90021,11,2,6,0,4,0,0,40,0
25343,32,4,188154,15,0,7,4,4,0,0,40,39
25344,18,4,110142,11,4,1,3,4,0,0,30,39
25345,36,4,186415,11,2,6,0,4,0,0,65,39
25346,37,4,175720,0,4,6,1,4,0,0,40,39
25347,31,4,172865,4,4,5,3,4,0,0,25,26
25348,46,4,35969,9,2,4,0,4,0,0,51,39
25349,24,4,433330,11,0,7,1,4,0,0,40,39
25350,25,5,160261,9,4,4,3,1,0,0,35,36
25351,55,4,189528,4,2,3,0,4,0,0,50,39
25352,64,2,113324,11,6,4,1,4,0,0,40,39
25353,30,2,118500,9,4,10,1,4,0,0,40,39
25354,65,4,89681,12,4,10,1,4,0,0,99,39
25355,46,1,199925,9,0,10,1,4,0,0,40,39
25356,45,4,102308,12,2,4,0,4,15024,0,60,39
25357,18,4,444607,15,4,12,3,4,0,0,25,39
25358,32,4,176998,9,2,4,0,4,0,0,40,39
25359,38,0,94559,9,2,0,5,3,7688,0,50,0
25360,34,7,366198,10,2,10,0,4,0,0,45,11
25361,35,4,180686,11,2,3,0,4,3137,0,40,39
25362,26,4,108019,11,4,3,3,4,3325,0,40,39
25363,24,4,153542,15,4,12,2,4,0,0,35,39
25364,45,6,210364,11,2,12,0,4,15024,0,80,39
25365,36,4,185394,0,4,6,1,4,0,0,34,39
25366,44,4,222703,5,2,7,0,3,0,0,40,27
25367,23,4,183945,15,4,1,1,4,0,0,60,39
25368,57,4,161964,11,2,3,0,4,0,0,55,39
25369,41,6,375574,15,2,12,0,4,0,0,60,26
25370,20,2,312427,11,2,11,0,2,0,0,30,33
25371,32,4,53373,15,2,3,0,4,0,0,36,39
25372,60,4,166330,11,2,8,5,4,99999,0,40,39
25373,38,5,124665,9,4,3,1,4,0,0,20,39
25374,29,4,146719,11,4,14,1,4,0,0,45,39
25375,22,4,306593,11,4,3,3,4,0,0,40,39
25376,21,4,156687,15,4,12,3,1,0,0,30,19
25377,40,2,153489,11,2,8,2,4,3137,0,40,39
25378,59,4,231377,15,2,4,0,4,0,1848,45,39
25379,45,7,127089,12,0,4,1,4,0,0,45,39
25380,76,2,329355,11,6,8,1,4,0,0,13,39
25381,45,4,178319,9,2,7,0,4,0,0,40,39
25382,49,2,304246,12,5,10,4,4,0,0,70,39
25383,36,2,174640,8,4,11,1,2,0,0,60,39
25384,22,4,148294,1,4,3,3,4,0,0,35,39
25385,47,4,298037,8,0,10,4,4,0,0,44,39
25386,26,4,98155,11,1,12,0,4,0,0,55,39
25387,21,4,102766,15,0,3,3,4,0,0,40,39
25388,27,4,78529,11,4,14,3,4,0,0,15,39
25389,26,4,136309,9,4,8,1,4,0,0,40,39
25390,20,4,275357,8,4,13,3,4,0,0,25,39
25391,31,6,33117,12,4,10,1,4,0,0,45,9
25392,57,2,199546,12,0,8,4,2,0,0,40,39
25393,39,4,184128,1,0,12,2,4,0,0,40,39
25394,36,4,337039,7,4,13,1,2,14344,0,40,9
25395,66,4,126511,15,2,4,0,4,0,0,45,39
25396,34,2,325792,15,2,3,0,4,0,0,40,39
25397,80,0,91901,11,2,0,0,4,0,0,25,39
25398,21,4,119474,11,4,8,2,4,0,0,40,39
25399,40,4,153238,9,2,4,0,4,0,1902,32,39
25400,49,2,321851,7,0,1,1,4,0,0,30,39
25401,48,6,108557,15,0,12,1,4,3325,0,60,39
25402,19,7,67217,15,4,8,1,4,594,0,24,39
25403,42,4,195508,1,2,14,0,2,0,0,40,39
25404,59,4,102193,11,2,14,0,4,0,0,45,39
25405,63,4,20323,15,0,8,1,4,0,0,40,39
25406,26,4,122206,11,4,3,2,4,0,0,40,39
25407,41,4,200652,6,0,8,2,4,0,0,35,39
25408,42,4,173590,15,2,1,0,4,0,1628,40,39
25409,19,4,184121,11,4,8,3,4,0,0,20,39
25410,45,2,53123,1,2,8,5,4,0,0,25,39
25411,47,4,175990,11,2,8,5,4,0,0,30,39
25412,47,4,316101,11,0,1,1,4,0,0,40,39
25413,34,4,34080,8,2,3,0,4,0,0,40,9
25414,49,6,219718,9,2,12,0,4,15024,0,40,39
25415,36,4,126954,11,0,14,1,4,0,0,40,39
25416,53,4,99185,11,6,3,4,4,0,0,40,39
25417,21,0,40052,15,4,0,1,4,0,2001,45,39
25418,39,4,120074,11,0,6,1,4,0,0,40,39
25419,52,6,77336,8,2,3,0,4,0,0,40,39
25420,18,4,60981,15,4,12,3,4,2176,0,35,39
25421,59,4,77884,8,4,3,1,1,0,0,40,39
25422,50,4,65408,11,2,3,0,4,0,0,50,39
25423,31,4,173279,9,2,13,0,1,0,0,40,39
25424,52,0,318351,15,2,0,5,4,0,0,40,39
25425,41,6,157686,15,2,4,0,4,0,0,40,39
25426,45,4,277434,7,6,13,4,4,0,0,40,39
25427,54,2,184620,12,0,10,1,4,0,0,40,39
25428,22,4,34443,11,4,5,1,4,0,0,25,39
25429,50,4,268553,11,2,14,0,4,7298,0,40,39
25430,20,0,41356,7,4,0,1,4,0,0,32,39
25431,43,4,459342,11,0,1,1,4,0,0,40,39
25432,48,2,148549,9,2,10,0,4,0,0,40,39
25433,24,4,254293,9,4,4,1,4,2174,0,45,39
25434,54,4,104501,15,2,12,0,4,15024,0,40,39
25435,26,4,238367,11,2,1,0,4,0,0,40,39
25436,53,4,180439,9,2,3,0,4,0,0,40,39
25437,51,5,100029,10,2,10,0,4,15024,0,40,39
25438,54,4,215990,12,2,4,0,4,0,1887,44,39
25439,32,7,111567,11,2,3,0,4,0,0,49,39
25440,46,4,319163,11,2,3,0,2,0,0,40,39
25441,60,0,160155,9,2,0,0,4,0,0,12,39
25442,52,2,378045,11,0,1,1,4,0,0,45,39
25443,44,4,177083,11,0,1,1,4,0,0,40,39
25444,56,5,119891,15,2,4,0,4,0,1672,40,39
25445,57,4,127779,11,2,4,0,4,0,0,40,39
25446,35,4,299353,11,4,8,4,2,0,0,40,39
25447,30,4,63861,7,4,13,1,4,0,0,40,39
25448,29,4,112403,15,4,6,1,4,0,0,35,39
25449,49,4,83610,9,2,4,0,4,7688,0,66,39
25450,28,4,452808,0,4,6,1,4,0,0,40,39
25451,30,4,176871,15,5,1,4,2,0,0,40,39
25452,45,4,100651,11,0,8,1,4,0,1980,40,39
25453,17,4,266134,0,4,8,3,4,0,0,12,39
25454,54,2,196307,0,2,1,0,4,0,0,40,39
25455,31,4,87891,15,2,1,0,4,0,0,40,39
25456,54,4,182314,10,2,4,0,4,0,1977,50,39
25457,55,0,136819,9,2,0,0,4,0,0,40,39
25458,26,4,181666,7,2,1,3,4,0,0,40,0
25459,37,4,179671,6,2,6,0,4,0,0,50,39
25460,34,4,27494,11,0,3,1,0,0,0,48,39
25461,38,4,338320,9,2,10,0,4,0,0,40,2
25462,51,4,199688,15,2,4,0,4,0,0,45,39
25463,41,4,96635,11,4,4,1,1,0,0,60,39
25464,24,4,165064,15,4,6,1,4,0,0,40,39
25465,56,5,109856,9,2,4,0,4,15024,0,50,39
25466,33,4,82393,11,4,3,3,1,0,0,40,39
25467,31,4,209538,0,2,7,0,4,0,0,40,39
25468,27,4,209891,15,4,6,1,2,0,0,50,39
25469,32,6,56026,9,2,12,2,4,0,0,45,39
25470,35,4,210844,7,2,4,0,4,0,0,40,33
25471,43,4,117158,15,2,3,0,4,0,0,45,39
25472,40,4,193144,11,0,8,4,4,0,0,36,39
25473,19,6,137578,11,4,8,3,4,0,0,53,39
25474,23,4,234108,7,4,6,3,4,0,0,32,39
25475,40,4,155767,11,5,7,4,4,0,0,40,39
25476,59,4,110820,11,0,3,1,4,0,0,38,39
25477,43,4,403276,11,2,3,0,4,0,0,40,39
25478,43,6,147269,0,2,3,0,4,0,0,60,0
25479,53,4,123092,11,6,7,1,4,0,0,40,39
25480,26,4,165673,11,2,12,0,4,0,0,40,39
25481,68,5,182131,15,2,4,0,4,10605,0,20,39
25482,41,4,204415,9,2,12,0,4,0,0,48,39
25483,32,6,92531,11,0,3,4,4,0,0,40,39
25484,25,7,157028,9,4,4,1,4,0,0,40,39
25485,20,4,228649,11,4,8,3,4,0,0,40,39
25486,22,4,147253,15,4,8,1,4,0,0,15,39
25487,33,4,160784,0,2,3,0,4,0,0,40,39
25488,26,2,163189,15,2,8,2,4,0,0,40,39
25489,29,4,146343,11,4,8,4,2,0,0,25,39
25490,20,4,225811,11,4,12,3,4,0,0,23,39
25491,68,7,202699,12,2,10,0,4,0,2377,42,0
25492,58,4,374108,15,0,10,4,4,0,0,40,39
25493,32,4,93930,11,0,7,1,4,0,0,40,39
25494,23,4,412248,7,4,8,1,4,0,0,25,39
25495,30,4,427474,6,2,8,0,4,0,0,40,26
25496,67,7,160158,15,2,5,0,4,0,0,8,39
25497,26,4,159603,7,4,1,4,4,0,0,32,39
25498,53,6,101017,11,2,4,0,4,0,0,35,39
25499,27,2,163862,11,2,14,0,4,0,0,60,39
25500,29,8,212588,15,2,5,3,4,0,0,65,39
25501,38,7,321943,10,2,10,0,4,0,0,40,39
25502,17,4,317702,6,4,8,3,2,0,0,40,39
25503,48,4,287480,12,2,13,0,4,0,0,40,39
25504,52,4,135607,15,6,8,4,2,0,0,40,0
25505,28,4,168514,7,2,4,5,4,0,0,40,39
25506,18,4,88642,15,4,12,3,4,0,0,15,39
25507,28,4,227104,15,0,12,1,4,0,0,30,39
25508,34,4,157289,15,2,3,0,4,0,0,40,39
25509,62,4,213321,11,2,10,0,4,0,0,40,39
25510,46,4,294907,4,2,7,0,4,0,0,40,26
25511,30,4,251411,15,0,1,4,4,0,0,40,39
25512,20,4,183594,15,4,14,3,4,0,0,40,39
25513,29,4,189565,11,4,4,1,4,2174,0,50,39
25514,55,4,217802,15,2,1,0,2,0,0,25,39
25515,20,4,388156,15,4,10,3,4,0,0,24,39
25516,54,4,447555,0,2,14,0,2,0,0,40,39
25517,27,4,204098,0,4,3,1,4,0,0,30,39
25518,43,4,193882,15,4,1,1,4,0,0,55,39
25519,17,0,89870,0,4,0,3,4,0,0,40,39
25520,48,7,49595,12,0,11,1,4,0,0,72,39
25521,34,4,228873,9,4,4,3,4,0,0,40,39
25522,66,0,108185,6,2,0,0,2,0,0,40,39
25523,29,4,176027,9,4,10,1,4,0,0,40,39
25524,43,0,405374,15,5,0,1,2,0,0,40,39
25525,37,4,39606,8,0,12,4,4,0,0,40,39
25526,56,4,178353,15,2,10,0,4,0,0,40,39
25527,58,4,160662,0,2,3,0,4,0,0,40,39
25528,54,5,196328,9,2,12,0,2,0,0,40,23
25529,45,4,20534,15,5,3,1,4,0,0,41,39
25530,29,5,156815,11,2,8,0,4,0,0,40,39
25531,26,4,360252,7,2,1,5,4,0,0,40,39
25532,43,4,245056,11,2,1,0,2,0,0,40,39
25533,33,2,422718,11,2,8,0,4,0,0,40,39
25534,45,6,118081,15,2,8,0,4,3103,0,42,39
25535,25,4,262978,15,4,12,1,4,0,0,30,39
25536,25,4,187577,11,2,3,0,4,0,0,40,39
25537,69,0,259323,14,0,0,1,4,0,0,5,39
25538,37,4,160920,7,2,1,0,4,0,0,40,39
25539,20,4,194247,11,4,4,1,4,0,0,25,39
25540,39,4,134367,12,2,10,5,4,0,1977,24,39
25541,17,4,123335,0,4,12,3,4,0,0,20,39
25542,27,2,332249,11,4,5,3,4,0,0,40,39
25543,26,4,358124,11,4,8,2,2,0,0,40,39
25544,55,4,208019,4,2,7,0,4,0,0,40,26
25545,39,4,318452,1,2,10,0,4,0,0,60,39
25546,41,4,207779,11,5,8,1,4,0,0,40,39
25547,34,4,238376,3,2,3,0,4,0,0,40,26
